Srno,RecipeName,Ingredients,PrepTimeInMins,CookTimeInMins,TotalTimeInMins,Servings,Cuisine,Course,Diet,URL,Votes
8035,Tofu Strawberry Puree Recipe For Babies And Toddlers,"10 Strawberries,1/4 cup Tofu",2,5,7,2,Continental,Snack,Vegetarian,https://www.archanaskitchen.com/tofu-strawberry-puree-recipe,0
8041,Ginger-Holi Basil Teasene - Ginger Basil Tea Recipe,"12 Tulsi (holy basil),1/2 Lemon - squeezed,2 inch Ginger - (adjust),4 teaspoons Honey - (optional),2 cups Water",2,5,7,2,Indian,Vegetarian,Vegetarian,http://www.archanaskitchen.com/ginger-holy-basil-tisane-adrak-tulsi-chai-recipe,0
8042,Spinach Mushroom Stir Fry Recipe,"400 grams Spinach - chopped,250 grams Button mushrooms - halved,1 Onion - sliced,4 cloves Garlic - finely chopped,1 teaspoon Whole Black Pepper Corns - coarsely pounded,1 teaspoon Cumin powder (Jeera),Salt - to taste",10,15,25,4,Continental,Main Course,High Protein Vegetarian,http://www.archanaskitchen.com/continental-spinach-mushroom-stir-fry-recipe,0
8043,A Creamy & Delicious Gulkand Kulfi Recipe,"3 liter Milk - (use 2% fat milk),1/2 cup Sugar,1 teaspoon Fennel seeds (Saunf) - powdered,1/4 cup Gulkand,1/4 cup Badam (Almond) - powdered,1 teaspoon Gulkand,1/2 teaspoon Betel Nut (Supari)",10,45,55,6,Indian,Dessert,Vegetarian,http://www.archanaskitchen.com/a-creamy-delicious-gulkand-kulfi-recipe,0
8044,Couscous Salad With Cucumber And Feta Cheese Recipe,"1 cup Couscous,2 cups Water,1 teaspoon Sunflower Oil,Salt - to taste,1 Cucumber - diced,1/4 cup Raisins,1/3 cup Kalmatta olives - chopped,1/2 cup Feta Cheese - crumbled roughly,2 tablespoons Coriander (Dhania) Leaves - chopped,3 tablespoons Extra Virgin Olive Oil,Salt - to taste,Black pepper powder - to taste",20,30,50,4,Continental,Dinner,Diabetic Friendly,http://www.archanaskitchen.com/couscous-salad-with-cucumber-and-feta-cheese-recipe,0
8048,Mexican Chicken Soup Recipe,"1 Onion - chopped,1 Carrot (Gajjar) - chopped,1 Celery - chopped,1 tablespoon Sweet corn,4 cloves Garlic - chopped,2 Green Chilli - chopped,2 Tomatoes - chopped,1/2 cup Chicken breasts - shredded ,1 teaspoon Dried oregano,1/2 teaspoon Red Chilli powder,1/2 teaspoon Cumin powder (Jeera),2 tablespoons Coriander (Dhania) Leaves - chopped,4 cups Chicken stock,1 tablespoons Lemon juice,Salt - to taste,2 tablespoons Canola Oil",15,40,55,4,Continental,Appetizer,Non Vegeterian,https://www.archanaskitchen.com/mexican-chicken-soup-recipe,0
8050,Zoodles In Creamy Basil Pesto Recipe,"2 cups Basil leaves - Loosely packed,1 Avocado - pitted,6 Cashew nuts - whole,4 cloves Garlic,2 tablespoons Extra Virgin Olive Oil,1 tablespoon Parmesan cheese - grated,1 tablespoon Lemon juice,Salt - to taste,2 Green zucchini,Extra Virgin Olive Oil - as needed,5 Sun Dried Tomatoes - chopped,Basil leaves - to garnish",10,15,25,2,Italian Recipes,Dinner,Vegetarian,http://www.archanaskitchen.com/zoodles-in-creamy-basil-pesto-recipe,0
8051,Bread Halwa Recipe,"10 Whole Wheat Brown Bread,1 cup Sugar - adjustable,1-1/2 cup Milk - preferably �whole milk�,4 tablespoon Fresh cream,1-1/2 tablespoon Ghee - adjustable,1/2 teaspoon Cardamom Powder (Elaichi),Mixed dry fruits - handful,2 Edible Silver Foil/Leaf (Chandi Ka Vark) - edible",10,20,30,2,Mughlai,Dessert,Vegetarian,https://www.archanaskitchen.com/bread-halwa-recipe,0
8057,Saunf Wali Hari Gobi Sabzi Recipe - Cauliflower Spiced with Fennel and Green Chutney,"1 Cauliflower (gobi) - cut into florets,1 teaspoon Fennel seeds (Saunf),1 Ginger,2 Tomatoes - finely chopped,2 Bay leaves (tej patta),1/2 cup Green Chutney (Coriander & Mint),1/2 cup Curd (Dahi / Yogurt),1/2 teaspoon Turmeric powder (Haldi),1 teaspoon Coriander Powder (Dhania),Salt,Red Chilli powder,Sunflower Oil - for cooking",20,30,50,4,North Indian Recipes,Side Dish,No Onion No Garlic (Sattvic),https://www.archanaskitchen.com/saunf-wali-hari-gobi-sabzi-recipe-cauliflower-spiced-with-fennel-and-green-chutney,0
8058,Malabar Style Kozhi Pidi Recipe - Rice Dumplings In Chicken Stew,"250 grams Chicken - minced,1 Onion - chopped,4 cloves Garlic - chopped,1 inch Ginger - chopped,1 sprig Curry leaves - chopped,3 tablespoon Fresh coconut - grated,1/4 teaspoon Turmeric powder (Haldi),1 teaspoon Red Chilli powder,1 teaspoon Coriander Powder (Dhania),1 teaspoon Garam masala powder,Salt - to taste,Coconut Oil - for cooking,1 cup Hot water,1/2 cup Rice flour,Salt - to taste",10,45,55,4,Malabar,Lunch,Non Vegeterian,https://www.archanaskitchen.com/malabar-style-kozhipiddi-recipe-rice-dumplings-in-chicken-stew-recipe,0
8060,Beetroot And Chickpea Kebab/Tikki Recipe - Evening Snack,"2 Beetroots - peeled and cut into small cubes,1 cup Kabuli Chana (White Chickpeas) - soaked,1/4 cup Roasted Peanuts (Moongphali),1 teaspoon Cumin powder (Jeera),1 teaspoon Coriander Powder (Dhania),1/2 teaspoon Red Chilli powder,1/2 teaspoon Garam masala powder,1/4 teaspoon Turmeric powder (Haldi),1/2 teaspoon Amchur (Dry Mango Powder),Asafoetida (hing) - a pinch,3 tablespoons Gram flour (besan),1 tablespoon Corn flour,4 tablespoons Sooji (Semolina/ Rava),Salt - as per your taste,Sunflower Oil - for shallow frying",800,30,830,6,Indian,Snack,High Protein Vegetarian,http://www.archanaskitchen.com/beetroot-and-peanuts-kebab-tikki-recipe-evening-snack,0
8063,Instant Rava Appam With Vegetables Recipe,"2 cups Sooji (Semolina/ Rava),1-1/2 cup Curd (Dahi / Yogurt),1 cup Water,1/2 tablespoon Enos fruit salt,1 Carrot (Gajjar) - finely chopped,1 Onion - finely chopped,1 Tomato - finely chopped,4 Green beans (French Beans) - finely chopped,3 tablespoons Coriander (Dhania) Leaves - finely chopped,2 Green Chillies - finely chopped,Salt - to taste,Sunflower Oil - as required",10,10,20,4,South Indian Recipes,South Indian Breakfast,Vegetarian,http://www.archanaskitchen.com/instant-rava-appam-with-vegetables-recipe,0
8065,Tamil Nadu Style Potato Masiyal Recipe (South Indian Style Aloo Masala),"4 Potatoes (Aloo) - boiled,1 Onion - thinly sliced,4 Green Chillies - finely chopped,1/2 inch Ginger - grated,2 cloves Garlic - grated,5-6 Cashew nuts - roughly chopped,1 teaspoon Gram flour (besan),1/4 teaspoon Turmeric powder (Haldi),Salt - to taste,Few sprig Coriander (Dhania) Leaves - finely chopped,2 teaspoons Sesame (Gingelly) Oil,1/2 teaspoon Mustard seeds,1/4 teaspoon Chana dal (Bengal Gram Dal),1 sprig Curry leaves",30,40,70,4,Tamil Nadu,Lunch,Vegetarian,https://www.archanaskitchen.com/tamil-nadu-style-potato-masal-south-indian-style-aloo-masala-recipe,0
8068,Cauliflower Pepper Fry Recipe (Chettinad Style),"2 cups Cauliflower (gobi) - cut into small florets,1 teaspoon Sunflower Oil,1/2 teaspoon Mustard seeds,1 pinch Asafoetida (hing),2 sprig Curry leaves,1 teaspoon Turmeric powder (Haldi),2 teaspoons Cumin seeds (Jeera),1 teaspoon Whole Black Peppercorns,2 Dry Red Chillies,Salt - to taste",10,10,20,4,Chettinad,Lunch,Vegetarian,http://www.archanaskitchen.com/cauliflower-pepper-fry-recipe-chettinad-style,0
8069,Quinoa Vangi Bath Recipe,"1 cup Quinoa,6 to 8 Brinjal (Baingan / Eggplant),2 to 3 Dry Red Chilli,1 teaspoon Mustard seeds,1 tablespoon Chana dal (Bengal Gram Dal),2 teaspoons White Urad Dal (Split),12 to 15 Cashew nuts - broken,1/4 cup Kabuli Chana (White Chickpeas) - cooked,10 Curry leaves,1/4 teaspoon Asafoetida (hing),1/2 teaspoon Turmeric powder (Haldi),2 tablespoons Vangi Bath Powder,1 Lemon juice,Salt - to taste,Sunflower Oil - as needed",20,35,55,4,Indian,Lunch,Vegetarian,https://www.archanaskitchen.com/quinoa-vangi-bath-recipe,0
8070,Cheesy Mushroom Masala Dosa Recipe,"1 cup Idli Rice,2 cups Ragi Seeds,1 cup Barley (seeds),2 cups White Urad Dal (Whole),2 teaspoons Methi Seeds (Fenugreek Seeds),Water - for soaking,3 Onions - thinly sliced,6 cloves Garlic - finely chopped,2 Green Chillies - finely chopped,4 Tomatoes - finely chopped,400 grams Button mushrooms - finely chopped,1/4 teaspoon Red Chilli powder,1 teaspoon Pav bhaji masala,1/2 teaspoon Chaat Masala Powder,1 cup Paneer (Homemade Cottage Cheese) - grated,Mint Leaves (Pudina) - small bunch,200 grams Britannia Cheese Block - grated",300,30,330,10,South Indian Recipes,South Indian Breakfast,Vegetarian,http://www.archanaskitchen.com/cheesy-mushroom-masala-dosa-recipe,0
8072,Orange & Date Muffin Recipe,"1 cup Whole Wheat Flour,1 cup All Purpose Flour (Maida),1/2 cup Brown Sugar (Demerara Sugar),2 teaspoon Baking powder,1/2 teaspoon Baking soda,1/4 teaspoon Salt,1 teaspoon Cinnamon Powder (Dalchini),2 teaspoon Orange Zest (Rind),1/3 cup Fresh orange juice,1/4 cup Butter (unsalted) - melted and cooled,2/3 cup Buttermilk,1 Whole Egg - or flaxseed egg replacer,2/3 cup Dates - chopped,2/3 cup Walnuts - chopped",20,40,60,6,Continental,Dessert,Eggetarian,https://www.archanaskitchen.com/orange-date-muffin-recipe,0
8075,Dhaba Style Dal Palak Recipe,"1 cup Arhar dal (Split Toor Dal) - washed,2 cups Spinach Leaves (Palak) - finely chopped,1 tablespoon Sunflower Oil,1 Onion - finely chopped,1 Tomato - finely chopped,2 Green Chillies - slit,2 inch Ginger - finely chopped,4 cloves Garlic - finely chopped,1/2 teaspoon Garam masala powder,1/4 teaspoon Turmeric powder (Haldi),Salt - to taste,1 Lemon - juice extracted,1 tablespoon Ghee,1 teaspoon Cumin seeds (Jeera),2 cloves Garlic - sliced thin,2 Dry Red Chillies",10,20,30,4,North Indian Recipes,Lunch,High Protein Vegetarian,https://www.archanaskitchen.com/dhaba-style-dal-palak-recipe,0
8080,Bihari Chana Daal Puri Recipe,"1 cup Whole Wheat Flour,1/2 cup Chana dal (Bengal Gram Dal),1 teaspoon Cumin seeds (Jeera),1 teaspoon Red Chilli powder,1 teaspoon Coriander Powder (Dhania),1/4 teaspoon Turmeric powder (Haldi),1 tablespoon Coriander (Dhania) Leaves - chopped finely (optional),Salt - to taste,Sunflower Oil - to deep fry",30,30,60,3,Bihari,North Indian Breakfast,Vegetarian,https://www.archanaskitchen.com/bihari-channa-dal-puri-recipe,0
8081,Kolhapuri akha masoor dal recipe (masoor dal in kholpuri masala),"2 cups Masoor Dal (Whole) - soaked for 5 hours,1 Onion - chopped,1 Tomato - chopped,1 inch Ginger - chopped,4 cloves Garlic - chopped,1 teaspoon Red Chilli powder,1/2 teaspoon Turmeric powder (Haldi),2 teaspoon Kolhapuri Khanda Lasun Masala - or goda masala,3 teaspoons Sesame seeds (Til seeds),3 teaspoons Dessicated Coconut",10,35,45,4,North Indian Recipes,Lunch,High Protein Vegetarian,http://www.archanaskitchen.com/kolhapuri-akkha-masoor-dal-recipe-masoor-dal-in-kholapuri-masala,0
8082,Mango Buckwheat Porridge Recipe,"1 cup Buckwheat Flour (Kuttu Ka Atta) - kuttu ka dalia,1 Ripe Bananas,1 cup Mango (Ripe),5 Dates,3/4 cup Milk - almond milk,2 teaspoons Lemon juice,10 Cashew nuts - soaked for 30 minutes,4 Strawberries - other fruits are also optional,4 Badam (Almond) - slivered ,2 sprig Mint Leaves (Pudina)",5,10,15,2,Continental,World Breakfast,Vegetarian,http://www.archanaskitchen.com/mango-buckwheat-porridge-recipe,0
8089,Aam Pora Shorbot Recipe - Bengali Aam Panna Recipe,"6 Mango (Raw) - sour variety,1/2 cup Sugar - or jaggery (reduce or add quantity as per taste),3 tablespoons Cumin powder (Jeera) - roasted,2 teaspoons Black Salt (Kala Namak) - adjustable,6 sprig Mint Leaves (Pudina) - make sure the stalks have been removed and only leaves used,Chilled water - as required,Ice cubes - optional",5,25,30,4,Bengali Recipes,Appetizer,Vegetarian,http://www.archanaskitchen.com/aam-porar-shorbot-recipe-smoky-spiced-raw-mango-cooler,0
8091,Penne Pasta With Veggies in Tomato Base Recipe,"2 cups Penne pasta - boiled as per instruction,Extra Virgin Olive Oil - to cook,1 Onion - chopped,1/4 cup Green Bell Pepper (Capsicum) - chopped,1/4 cup Carrot (Gajjar) - chopped,1/4 cup Green beans (French Beans) - chopped,8 Black olives,2 cups Milk,2 tablespoons All Purpose Flour (Maida),Salt - as per taste,1 teaspoon White pepper powder,1-1/4 teaspoon Dried oregano,1 teaspoon Red Chilli flakes,1 cup Homemade tomato puree,1/2 teaspoon Rosemary - crushed (optional),6 tablespoon Cheese - grated",10,40,50,2,Italian Recipes,Dinner,Vegetarian,https://www.archanaskitchen.com/penne-pasta-with-veggies-in-tomato-base-recipe,0
8095, Tomato Gotsu (Recipe In Hindi),"2 ????? - ????? ??? ??,4 ????? - ????? ??? ??,1 ??? ?????,1 ???? ????? ????? ?????,2 ???? ????? ????? ?????,1 ???? ????? ???,1/2 ???? ????? ???? ??? ??? (???????),???? - ????? ??,1 ???? ??? ?????,??? - ????? ??????",10,20,30,4,South Indian Recipes,Lunch,Vegetarian,https://www.archanaskitchen.com/tomato-gotsu-recipe-in-hindi,0
8097,Malabar Style Ney Pathiri Recipe (Fried Masala Rice Puri),"1 1/2 cup Rice flour,Salt - to taste,Sunflower Oil - for frying the pathiris,1 Onion - chopped,1 teaspoon Cumin seeds (Jeera),4 tablespoons Fresh coconut",15,35,50,4,Malabar,Side Dish,Vegetarian,https://www.archanaskitchen.com/malabar-style-neypathiri-recipe-fried-masala-rice-puri,0
8098,Fresh Fruit Bowl Recipe,"2 Strawberries - chopped,1/4 cup Green seedless Grapes,1/4 cup Orange - peeled,1 Ripe Bananas - peeled,2 tablespoon Fresh Pomegranate Fruit Kernels,1 Kiwi - peeled,1 Apple - chopped,1/4 cup Red grapes,Chaat Masala Powder - (optional),Salt and Pepper - (optional)",20,0,20,2,Continental,Snack,Vegetarian,http://www.archanaskitchen.com/fresh-fruit-bowl-recipe,0
8099,Whole Wheat Pasta Salad With Capsicum And Corn Recipe,"200 grams Pasta  Fusilli,1/2 cup Sweet corn - steamed,1 Tomato - chopped in large chunks,1 cup Red Yellow and Green Bell Peppers (Capsicum) - chopped,Lettuce leaves - as required,1/4 cup Coriander (Dhania) Leaves - chopped,2 tablespoons Classic Mayonnaise (With Egg),3 tablespoons Curd (Dahi / Yogurt),3 cloves Garlic - pounded,1 tablespoon Extra Virgin Olive Oil,Salt and Pepper - to taste",15,10,25,4,Continental,Side Dish,Vegetarian,https://www.archanaskitchen.com/whole-wheat-pasta-salad-with-capsicum-and-corn-recipe,0
8100,Cauliflower Coconut Milk Stew Recipe,"1 Cauliflower (gobi) - cut into florets,2 cloves Garlic - grated,1 Bay leaf (tej patta),2 Cardamom (Elaichi) Pods/Seeds - pounded,1/2 teaspoon Whole Black Peppercorns - coarsely pounded,1/2 teaspoon Red Chilli powder,1/2 teaspoon Turmeric powder (Haldi),1 cup Homemade tomato puree,1/2 cup Coconut milk,Salt - to taste,3 sprig Coriander (Dhania) Leaves - finely chopped,Sunflower Oil - for cooking",10,40,50,4,South Indian Recipes,Lunch,Vegetarian,http://www.archanaskitchen.com/cauliflower-coconut-milk-stew-recipe,0
8104,Caribbean Vegetable Patties Recipe (Hand Pie),"2 cups All Purpose Flour (Maida),1/2 teaspoon Salt,1/2 teaspoon Turmeric powder (Haldi),1/2 teaspoon Curry powder,1/2 cup Butter - adjustable,1/2 cup Chilled water,1 cup Mixed vegetables - (beans,1/4 cup Cabbage (Patta Gobi/ Muttaikose) - chopped,1 Green Bell Pepper (Capsicum) - chopped,1 Tomato - chopped,1 Onion - chopped,1 teaspoon Ginger Garlic Paste,Salt - to tate,1 tablespoon Coconut Oil,1 teaspoon Paprika powder,1/2 teaspoon All spice powder,Nutmeg powder - a pinch,Cinnamon Powder (Dalchini) - a pinch",60,30,90,10,Caribbean,Snack,Vegetarian,http://www.archanaskitchen.com/caribbean-vegetable-patties-recipe,0
8107, Roasted Cauliflower Dill Soup Recipe,"1 flower cabbage - cut, 4 tbsp milk, 2 sprig heart leaves, 2 tsp walnuts - roast, salt - according to taste, pepper powder - according to taste, oil - as per use",10,45,55,4,Continental,Appetizer,Vegetarian,http://www.archanaskitchen.com/roasted-cauliflower-dill-soup-recipe-in-hindi,0
8112,Arbi Ke Kebab Recipe - Arbi Ke Kebab Recipe,"350 ????? ???? - ?????? ??? ?? ??,2 ???? ??? ?????,1/4 ?? ????? ?????,1 ??? ?????,1 ??? ????,3 ????? ?????,1 ??? ????? ???? ???? ?????,1/2 ?? ????? ???? - ????? ??? ??,1 ????? - ????? ??? ??,1 ???? ????? ??????,1 ???? ????? ??? ????? ?????,1 ???? ????? ???? ?????,1/4 ???? ????? ??????? ?????,2 ??? ????? ????,????? ???????? - ?????? ??????,??? - ????? ??????,??? - ?????? ??????",30,40,70,4,Awadhi,Appetizer,Vegetarian,https://www.archanaskitchen.com/arbi-ke-kebab-recipe-spicy-colocasia-kebab-recipe-in-hindi,0
8115,Moong Dal Methi Ki Sabzi (Recipe in Hindi),"1/2 cup green moong dal - soaked for 3 hours, 2 cups fenugreek - finely chopped, 2 tomatoes - finely chopped, 1 onion - thinly sliced, 4 green chillies - chopped, 1 teaspoon cumin seeds, 1 Teaspoon ginger - grated, 1 teaspoon cumin seeds, 1/4 teaspoon turmeric powder, 3/4 teaspoon coriander powder, 1/2 teaspoon cumin powder, asafoetida - a pinch, 2 tablespoons oil, 1/2 cup Water",10,30,40,4,Indian,Lunch,Vegetarian,https://www.archanaskitchen.com/moong-dal-methi-ki-sabzi-recipe-in-hindi,0
8116,Goan Egg Drop Curry Recipe,"3 Whole Eggs,1 Onion - finely chopped,5 Garlic - grated,4 tablespoons Fresh coconut - grated,1/2 Onion - finely chopped,1 tablespoon Coriander (Dhania) Seeds,1 Tamarind - marble sized ball,3 Dry Red Chillies,1/2 teaspoon Turmeric powder (Haldi),Water - as needed,Salt - to taste,2 tablespoon Sunflower Oil",15,30,45,2,Goan Recipes,Dinner,Eggetarian,http://www.archanaskitchen.com/goan-egg-drop-curry-recipe,0
8117,Spicy Soya Bhurji Recipe - North Indian Soya Matar Bhurji,"1 cup Soybeans (Whole Soya dal) - (Soya chunks),1/2 cup Green peas (Matar) - steamed,1 Onion - finely chopped,1 Tomato - finely chopped,2 Green Chillies - finely chopped,4 cloves Garlic,2 inch Ginger - roughly chopped,1 teaspoon Coriander Powder (Dhania),1 teaspoon Red Chilli powder,1/2 teaspoon Turmeric powder (Haldi),1 teaspoon Chana Masala Powder,1/2 teaspoon Garam masala powder,1/4 cup Coriander (Dhania) Leaves - finely chopped,1 teaspoon Sunflower Oil,Salt - to taste",10,15,25,4,North Indian Recipes,Lunch,High Protein Vegetarian,https://www.archanaskitchen.com/spicy-soya-bhurji-recipe-north-indian-soya-matar-bhurji,0
8118,Bihari Style Kadhi Bari Recipe,"1 cup Gram flour (besan),1 teaspoon Red Chilli powder,1 teaspoon Coriander Powder (Dhania),1/2 teaspoon Turmeric powder (Haldi),1/2 teaspoon Cumin seeds (Jeera),1/2 teaspoon Ajwain (Carom seeds),1/4 teaspoon Enos fruit salt,Salt - to taste,1 cup Curd (Dahi / Yogurt) - sour,3 tablespoons Gram flour (besan),1/2 teaspoon Turmeric powder (Haldi),1 teaspoon Coriander (Dhania) Seeds,1 Bay leaf (tej patta),1 sprig Curry leaves,5 cloves Garlic - chopped,1 teaspoon Cumin seeds (Jeera),2 Dry Red Chilli,2 teaspoons Ghee,1/4 teaspoon Kashmiri Red Chilli Powder,Salt - to taste",10,30,40,4,Bihari,Lunch,Vegetarian,https://www.archanaskitchen.com/kadhi-bari-recipe,0
8119,Sprouted Kollu Sambar Recipe - Horse Gram Sambar With Vegetables,"1 cups Horse Gram Dal (Kollu/ Kulith) - soaked and sprouted,1 cup Carrot (Gajjar) - cut into 1/2 inch sticks,1 cup Bottle gourd (lauki) - cut into 1/2 inch cubes,1 Tomato - chopped,10 Pearl onions (Sambar Onions) - halved,1 cup Tamarind Water,2 teaspoons Sambar Powder,1/2 teaspoon Turmeric powder (Haldi),Salt - to taste,1 teaspoon Gingelly oil,1 teaspoon Mustard seeds,4 Dry Red Chillies,1/4 teaspoon Asafoetida (hing),2 sprig Curry leaves",10,20,30,4,South Indian Recipes,Lunch,Diabetic Friendly,http://www.archanaskitchen.com/kollu-sambar-recipe-horsegram-sambar-with-vegetables,0
8121, Parsi Salli Murgh Recipe (Recipe In Hindi),"750 gms hen - cut into small pieces, 4 onions - finely chopped, 2 tablespoons ginger garlic paste, 2 tablespoons green chilli - ground, 1 tablespoon red chilli sauce, 1/2 cup yogurt, 2 tablespoons Coriander Powder, 1 teaspoon Kashmiri Red Chilli - Powder, 1/2 teaspoon Turmeric Powder, 1 teaspoon Garam Masala Powder, 1 teaspoon Nutmeg powder -, 1 teaspoon Cardamom - Crushed, 1 teaspoon Whole Black Pepper - Kutti Hui, 4 lavang, 2 cardamom, 1 inch cinnamon, 2 bay leaves, oil, 2 cups potato - fries made, 4 nuggets coriander - chopped, Coriander (Dhania) Leaves - a small bunch finely chopped",20,45,65,4,Parsi Recipes,Dinner,Non Vegeterian,https://www.archanaskitchen.com/parsi-salli-murgh-recipe-recipe-in-hindi,0
8122,Sukha Bhel Recipe With Boiled Peanuts - Peanut Bhel Chaat,"1 cup Raw Peanuts (Moongphali),2 Potatoes (Aloo),3 cups Puffed rice,1 Onion - finely chopped,1 Tomato - finely chopped,3 tablespoons Coriander (Dhania) Leaves - finely chopped,1 teaspoon Lemon juice,1 Green Chilli - finely chopped,2 teaspoons Mustard oil,1/4 teaspoon Red Chilli powder,2 teaspoons Chaat Masala Powder,Black Salt (Kala Namak) - to taste or white salt",15,15,30,3,Indian,Snack,Vegetarian,http://www.archanaskitchen.com/sukha-bhel-recipe-with-boiled-peanuts-peanut-bhel-chaat,0
8124,Warm Red Lentil Salad With Goat Cheese Recipe,"1 cup Masoor Dal (Whole) - dried,1/2 cup Onion - chopped,1/4 cup Tomatoes - chopped,1/4 cup Spinach - chopped,1/4 cup Goat Cheese - crumbled,1 Bay leaf (tej patta),1/4 cup Extra Virgin Olive Oil,1 teaspoon Vinegar,1 teaspoon Kasundi mustard sauce,2 cloves Garlic - roughly chopped,2 teaspoon Black pepper powder - freshly crushed,Salt - to taste",5,20,25,4,Indian,Side Dish,Vegetarian,https://www.archanaskitchen.com/warm-red-lentil-salad-with-goat-cheese-recipe,0
